source,country,area,date,hour,price,currency,unit,granularity,ingested_at
ember,Finland,Finland,2020-12-06,,18.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-07,,34.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-08,,46.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-09,,53.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-10,,63.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-11,,57.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-12,,48.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-13,,52.33,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-14,,106.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-15,,51.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-16,,55.42,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-17,,55.77,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-18,,45.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-19,,21.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-20,,15.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-21,,34.03,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-22,,22.56,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-23,,20.43,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-24,,18.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-25,,18.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-26,,30.53,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-27,,7.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-28,,26.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-29,,33.77,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-30,,34.63,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2020-12-31,,35.05,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-01,,26.28,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-02,,32.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-03,,25.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-04,,43.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-05,,47.37,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-06,,41.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-07,,67.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-08,,76.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-09,,55.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-10,,42.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-11,,41.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-12,,44.38,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-13,,51.54,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-14,,77.57,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-15,,78.31,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-16,,62.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-17,,52.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-18,,61.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-19,,59.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-20,,54.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-21,,37.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-22,,30.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-23,,38.72,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-24,,48.14,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-25,,60.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-26,,60.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-27,,57.97,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-28,,58.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-29,,55.53,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-30,,48.86,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-01-31,,48.33,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-01,,87.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-02,,67.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-03,,54.81,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-04,,60.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-05,,79.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-06,,45.57,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-07,,40.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-08,,59.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-09,,71.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-10,,73.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-11,,99.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-12,,82.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-13,,53.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-14,,46.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-15,,68.24,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-16,,63.81,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-17,,79.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-18,,68.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-19,,60.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-20,,47.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-21,,35.4,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-22,,46.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-23,,41.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-24,,37.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-25,,33.32,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-26,,34.59,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-27,,32.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-02-28,,28.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-01,,34.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-02,,40.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-03,,41.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-04,,45.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-05,,52.93,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-06,,21.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-07,,27.37,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-08,,56.33,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-09,,54.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-10,,62.81,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-11,,34.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-12,,35.91,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-13,,29.86,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-14,,32.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-15,,52.99,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-16,,53.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-17,,50.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-18,,49.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-19,,50.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-20,,22.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-21,,18.68,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-22,,48.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-23,,35.83,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-24,,29.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-25,,43.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-26,,39.0,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-27,,18.53,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-28,,19.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-29,,23.03,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-30,,27.45,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-03-31,,34.59,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-01,,35.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-02,,30.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-03,,20.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-04,,9.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-05,,8.31,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-06,,32.67,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-07,,48.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-08,,47.21,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-09,,20.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-10,,20.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-11,,26.0,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-12,,40.86,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-13,,49.91,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-14,,56.88,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-15,,53.88,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-16,,48.07,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-17,,26.15,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-18,,24.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-19,,48.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-20,,47.45,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-21,,29.97,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-22,,33.22,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-23,,25.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-24,,18.0,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-25,,16.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-26,,58.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-27,,61.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-28,,60.59,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-29,,54.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-04-30,,52.19,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-01,,46.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-02,,46.15,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-03,,59.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-04,,60.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-05,,46.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-06,,62.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-07,,64.99,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-08,,45.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-09,,25.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-10,,42.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-11,,41.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-12,,46.57,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-13,,35.39,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-14,,38.32,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-15,,21.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-16,,29.88,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-17,,59.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-18,,63.35,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-19,,56.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-20,,46.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-21,,34.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-22,,35.39,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-23,,22.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-24,,56.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-25,,55.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-26,,46.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-27,,55.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-28,,54.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-29,,42.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-30,,27.56,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-05-31,,51.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-01,,60.42,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-02,,63.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-03,,56.24,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-04,,59.37,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-05,,42.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-06,,41.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-07,,66.42,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-08,,66.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-09,,65.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-10,,68.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-11,,56.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-12,,31.77,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-13,,16.99,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-14,,64.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-15,,65.32,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-16,,86.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-17,,69.35,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-18,,54.83,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-19,,41.88,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-20,,33.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-21,,48.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-22,,71.57,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-23,,76.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-24,,62.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-25,,33.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-26,,31.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-27,,31.38,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-28,,70.9,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-29,,79.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-06-30,,68.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-01,,84.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-02,,90.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-03,,67.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-04,,63.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-05,,83.19,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-06,,80.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-07,,90.86,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-08,,78.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-09,,87.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-10,,76.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-11,,67.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-12,,93.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-13,,98.32,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-14,,108.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-15,,100.77,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-16,,89.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-17,,66.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-18,,37.09,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-19,,81.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-20,,73.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-21,,68.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-22,,59.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-23,,78.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-24,,69.39,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-25,,66.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-26,,84.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-27,,86.86,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-28,,83.95,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-29,,84.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-30,,77.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-07-31,,63.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-08-01,,53.77,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2021-08-02,,75.93,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
